timestamp,elapsed_sec,ear,mar,perclos,pitch,fusion_score,severity,blink_count,phone_detected,ground_truth
2026-08-05 14:53:13,8.05,0.1948,0.0636,0.0,157.75,0.0,NORMAL,0,False,0
2026-08-05 14:53:13,8.1,0.179,0.0589,50.0,158.28,0.15,NORMAL,0,False,0
2026-08-05 14:53:13,8.14,0.1786,0.0459,66.67,158.23,0.232,NORMAL,0,False,0
2026-08-05 14:53:13,8.18,0.1688,0.0568,75.0,157.16,0.29,NORMAL,0,False,0
2026-08-05 14:53:13,8.22,0.1576,0.0464,80.0,156.94,0.342,MILD FATIGUE,0,False,0
2026-08-05 14:53:14,8.42,0.217,0.0151,66.67,157.94,0.2,NORMAL,1,False,0
2026-08-05 14:53:14,8.48,0.2222,0.036,57.14,142.76,0.171,NORMAL,1,False,0
2026-08-05 14:53:14,8.54,0.1658,0.0876,62.5,163.34,0.188,NORMAL,1,False,0
2026-08-05 14:53:14,8.59,0.2077,0.0305,55.56,168.13,0.167,NORMAL,1,False,0
2026-08-05 14:53:14,8.63,0.1911,0.0251,50.0,170.59,0.15,NORMAL,1,False,0
2026-08-05 14:53:14,8.77,0.2231,0.0309,45.45,176.15,0.136,NORMAL,1,False,0
2026-08-05 14:53:14,8.82,0.1956,0.0725,41.67,175.22,0.125,NORMAL,1,False,0
2026-08-05 14:53:14,8.86,0.2099,0.0948,38.46,177.42,0.115,NORMAL,1,False,0
2026-08-05 14:53:14,8.92,0.2847,0.0193,35.71,-170.64,0.107,NORMAL,1,False,0
2026-08-05 14:53:14,8.97,0.2365,0.0257,33.33,-169.79,0.113,NORMAL,1,False,0
2026-08-05 14:53:14,9.15,0.2839,0.0134,31.25,-171.18,0.158,NORMAL,1,False,0
2026-08-05 14:53:14,9.2,0.2829,0.0192,29.41,-170.76,0.167,NORMAL,1,False,0
2026-08-05 14:53:14,9.25,0.2867,0.019,27.78,-172.77,0.179,NORMAL,1,False,0
2026-08-05 14:53:15,9.31,0.2866,0.0326,26.32,-173.88,0.19,NORMAL,1,False,0
2026-08-05 14:53:15,9.35,0.2831,0.0322,25.0,-173.23,0.198,NORMAL,1,False,0
2026-08-05 14:53:15,9.52,0.2849,0.0316,23.81,-172.38,0.244,NORMAL,1,False,0
2026-08-05 14:53:15,9.58,0.2827,0.0355,22.73,-172.87,0.256,NORMAL,1,False,0
2026-08-05 14:53:15,9.63,0.2692,0.0298,21.74,-172.18,0.265,NORMAL,1,False,0
2026-08-05 14:53:15,9.67,0.2649,0.0394,20.83,-171.13,0.263,NORMAL,1,False,0
2026-08-05 14:53:15,9.71,0.2641,0.0351,20.0,-172.74,0.26,NORMAL,1,False,0
