timestamp,elapsed_sec,ear,mar,perclos,pitch,fusion_score,severity,blink_count,phone_detected,ground_truth
2026-07-31 17:35:48,1.45,0.2761,0.3263,0.0,171.78,0.0,NORMAL,0,False,0
2026-07-31 17:35:48,1.64,0.2477,0.1731,0.0,178.41,0.0,NORMAL,0,False,0
2026-07-31 17:35:48,1.73,0.2402,0.0346,0.0,178.33,0.0,NORMAL,0,False,0
2026-07-31 17:35:48,2.03,0.2496,0.2546,0.0,169.96,0.0,NORMAL,0,False,0
2026-07-31 17:35:48,2.1,0.2611,0.1319,0.0,176.72,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,2.17,0.2601,0.1491,0.0,179.84,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,2.34,0.2803,0.1484,0.0,175.34,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,2.43,0.26,0.3277,0.0,173.35,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,2.49,0.2814,0.2808,0.0,174.07,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,2.65,0.2744,0.1628,0.0,175.2,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,3.02,0.2974,0.0434,0.0,171.0,0.0,NORMAL,0,False,0
2026-07-31 17:35:49,3.12,0.2895,0.0025,0.0,174.98,0.0,NORMAL,0,False,0
2026-07-31 17:35:50,3.32,0.3171,0.1286,0.0,170.01,0.0,NORMAL,0,False,0
2026-07-31 17:35:50,3.41,0.3085,0.1003,0.0,170.67,0.0,NORMAL,0,False,0
