timestamp,elapsed_sec,ear,mar,perclos,pitch,fusion_score,severity,blink_count,phone_detected,ground_truth
2026-08-19 10:18:45,8.05,0.2146,0.0025,0.0,-178.57,0.0,NORMAL,0,False,0
2026-08-19 10:18:45,8.08,0.2212,0.0053,0.0,-179.61,0.009,NORMAL,0,False,0
2026-08-19 10:18:45,8.11,0.2109,0.0089,0.0,-179.01,0.018,NORMAL,0,False,0
2026-08-19 10:18:45,8.16,0.2162,0.0062,0.0,-179.2,0.031,NORMAL,0,False,0
2026-08-19 10:18:45,8.19,0.2172,0.0051,0.0,-179.22,0.04,NORMAL,0,False,0
2026-08-19 10:18:45,8.3,0.1993,0.0071,0.0,-179.19,0.07,NORMAL,0,False,0
2026-08-19 10:18:45,8.33,0.2221,0.0022,0.0,-179.17,0.08,NORMAL,0,False,0
2026-08-19 10:18:45,8.36,0.2057,0.0115,0.0,-179.34,0.089,NORMAL,0,False,0
2026-08-19 10:18:45,8.4,0.2145,0.0048,0.0,-179.08,0.098,NORMAL,0,False,0
2026-08-19 10:18:45,8.43,0.2029,0.0087,0.0,-179.67,0.107,NORMAL,0,False,0
2026-08-19 10:18:45,8.5,0.2205,0.0099,0.0,-179.63,0.13,NORMAL,0,False,0
2026-08-19 10:18:45,8.54,0.205,0.0022,0.0,179.85,0.0,NORMAL,0,False,0
2026-08-19 10:18:45,8.57,0.22,0.0037,0.0,-179.12,0.0,NORMAL,0,False,0
2026-08-19 10:18:45,8.6,0.2041,0.0105,0.0,-179.95,0.009,NORMAL,0,False,0
2026-08-19 10:18:45,8.63,0.1978,0.0045,0.0,-179.45,0.018,NORMAL,0,False,0
2026-08-19 10:18:46,8.72,0.2239,0.0116,0.0,179.64,0.0,NORMAL,0,False,0
2026-08-19 10:18:46,8.75,0.2052,0.0026,0.0,-179.8,0.0,NORMAL,0,False,0
2026-08-19 10:18:46,8.79,0.2203,0.0135,0.0,-179.44,0.009,NORMAL,0,False,0
2026-08-19 10:18:46,8.82,0.2161,0.0153,0.0,-178.49,0.018,NORMAL,0,False,0
2026-08-19 10:18:46,8.85,0.2073,0.0093,0.0,-178.35,0.028,NORMAL,0,False,0
2026-08-19 10:18:46,9.01,0.2047,0.0054,0.0,-178.71,0.074,NORMAL,0,False,0
2026-08-19 10:18:46,9.06,0.2035,0.0049,0.0,-177.83,0.086,NORMAL,0,False,0
2026-08-19 10:18:46,9.09,0.211,0.005,0.0,-177.98,0.095,NORMAL,0,False,0
2026-08-19 10:18:46,9.12,0.21,0.0091,0.0,-179.47,0.104,NORMAL,0,False,0
2026-08-19 10:18:46,9.15,0.224,0.0043,0.0,-178.55,0.113,NORMAL,0,False,0
2026-08-19 10:18:46,9.23,0.2238,0.0033,0.0,-178.64,0.137,NORMAL,0,False,0
2026-08-19 10:18:46,9.28,0.2168,0.0018,0.0,-178.35,0.151,NORMAL,0,False,0
2026-08-19 10:18:46,9.32,0.2293,0.0025,0.0,-177.97,0.162,NORMAL,0,False,0
2026-08-19 10:18:46,9.35,0.2021,0.0068,0.0,179.87,0.0,NORMAL,0,False,0
2026-08-19 10:18:46,9.39,0.2288,0.0046,0.0,-179.42,0.0,NORMAL,0,False,0
2026-08-19 10:18:46,9.48,0.2177,0.0066,0.0,-178.98,0.027,NORMAL,0,False,0
2026-08-19 10:18:46,9.52,0.2217,0.0059,0.0,-178.87,0.037,NORMAL,0,False,0
2026-08-19 10:18:46,9.56,0.2075,0.0054,0.0,-178.75,0.05,NORMAL,0,False,0
2026-08-19 10:18:46,9.59,0.2015,0.0028,0.0,-179.52,0.059,NORMAL,0,False,0
2026-08-19 10:18:46,9.64,0.2059,0.0058,0.0,-178.72,0.072,NORMAL,0,False,0
2026-08-19 10:18:47,9.71,0.207,0.0026,0.0,-179.02,0.093,NORMAL,0,False,0
2026-08-19 10:18:47,9.75,0.2248,0.0056,0.0,-177.47,0.103,NORMAL,0,False,0
2026-08-19 10:18:47,9.78,0.2149,0.0058,0.0,-178.51,0.112,NORMAL,0,False,0
2026-08-19 10:18:47,9.81,0.2166,0.0077,0.0,-179.94,0.122,NORMAL,0,False,0
2026-08-19 10:18:47,9.85,0.2273,0.0049,0.0,-178.85,0.133,NORMAL,0,False,0
2026-08-19 10:18:47,9.95,0.2236,0.0115,0.0,-179.27,0.16,NORMAL,0,False,0
2026-08-19 10:18:47,9.98,0.2216,0.0043,0.0,-178.94,0.17,NORMAL,0,False,0
2026-08-19 10:18:47,10.03,0.2117,0.005,0.0,-178.19,0.183,NORMAL,0,False,0
2026-08-19 10:18:47,10.07,0.208,0.0123,0.0,179.97,0.0,NORMAL,0,False,0
2026-08-19 10:18:47,10.1,0.2176,0.0024,0.0,-178.56,0.0,NORMAL,0,False,0
2026-08-19 10:18:47,10.19,0.2305,0.0043,0.0,-178.92,0.026,NORMAL,0,False,0
2026-08-19 10:18:47,10.23,0.2144,0.0069,0.0,-178.46,0.036,NORMAL,0,False,0
2026-08-19 10:18:47,10.27,0.2173,0.0095,0.0,-179.33,0.048,NORMAL,0,False,0
2026-08-19 10:18:47,10.3,0.2213,0.0095,0.0,-179.24,0.056,NORMAL,0,False,0
2026-08-19 10:18:47,10.33,0.228,0.0019,0.0,-178.6,0.066,NORMAL,0,False,0
2026-08-19 10:18:47,10.42,0.2188,0.0122,0.0,-179.54,0.09,NORMAL,0,False,0
2026-08-19 10:18:47,10.46,0.2086,0.0097,0.0,-179.26,0.102,NORMAL,0,False,0
2026-08-19 10:18:47,10.49,0.2109,0.005,0.0,-178.75,0.111,NORMAL,0,False,0
2026-08-19 10:18:47,10.52,0.2144,0.0022,0.0,-178.71,0.12,NORMAL,0,False,0
2026-08-19 10:18:47,10.56,0.2198,0.0026,0.0,-178.18,0.13,NORMAL,0,False,0
